Hor Sacc Position,Hor Sacc Velocity,Ver Sacc Position,Ver Sacc Velocity,Sacc Latency Pos,Sacc Latency Vel,Purs Gain,Purs Acc,Purs Position,Purs Latency
-0.236099040228021,-0.763048975924664,-1.17690098771763,-1.6320754060917,241.770202020202,276.874338624339,0.805581175583463,77.3027321168499,-0.658109249830296,329.166666666667
0.129872203347801,-0.485104898424807,-0.423383762247032,-0.121801773418594,220.708523495605,248.935694444444,0.839156026747828,73.3444139632788,0.95102429228076,283
-0.0410710654808011,-1.04052621847208,-0.930317265787317,-0.692483692639341,204.72972972973,313.764357864358,0.969938055027825,87.0686538651128,0.777265985734281,274.166666666667
0.0307414233429427,-0.811289913723861,-0.247230043066112,0.119754971618655,202.028553756185,204.878070175439,1.00519560395318,108.692937237361,0.80674142706706,236
0.0245054835500174,-1.02621538872736,-0.591956311685555,-0.719728078935183,199.193207377418,207.306991201728,0.904708229237635,84.537600080389,0.508441421248436,246.333333333333
-0.00663737121609177,-0.520318130946084,0.189476550752699,0.427163103194823,234.5000557041,246.509803921569,0.82843367462586,69.4813562486148,0.00900440115501431,261.166666666667
-0.0459867915162037,-0.777869770827617,-0.255154687973151,0.345355068813438,213.802083333333,207.782692307692,0.983499516464329,122.339221769284,1.77925298589512,230.166666666667
-0.262576391391395,-1.01457484439822,-0.67242670132114,-0.996816186115345,254.28146742568,256.068582375479,0.869175173703936,92.3245838819897,1.09566089099631,243
-0.148328609400268,-0.830473599676945,-0.251910446407186,-0.416602857604475,269.970430107527,330.434626436782,0.886584574748586,67.7014790453143,0.966160897969057,249.666666666667
-0.0483090307264728,-0.845934796000352,-0.522808878730698,-0.115870609548034,217.168170426065,227.153343388637,0.885493582091778,73.6549438563833,0.490390935086821,254.166666666667
-0.321131038664623,-0.984673137355836,0.0406396001794681,-0.128773400803614,184.087771982509,184.872609451557,0.99091052095413,83.0504762576085,0.583135631044592,236
-0.346954327071508,-0.888843065409104,-0.639668717966528,-0.921862482813771,175.088618983356,187.738596491228,0.920092351957514,84.769628608575,0.398279543522835,257
